price,area,bedrooms,bathrooms,address
2.3,80.0,2.0,2.0,quận 4
8.5,83.0,3.0,2.0,quận 4
3.7,62.0,2.0,2.0,quận 4
5.75,100.0,3.0,2.0,quận 4
3.4,92.0,2.0,2.0,quận 4
3.515,68.0,2.0,2.0,quận 5
4.8,84.0,3.0,2.0,quận 5
7.0,100.0,3.0,2.0,quận 5
4.2,87.0,3.0,2.0,quận 5
6.8,100.0,3.0,2.0,quận 5
4.1,90.0,3.0,2.0,quận 5
3.5,86.0,3.0,2.0,quận 5
1.69,86.0,2.0,2.0,quận 5
4.9,102.0,3.0,2.0,quận 5
1.46,76.0,2.0,2.0,quận 5
3.65,80.0,2.0,2.0,quận 5
2.69,72.0,2.0,2.0,quận 5
1.25,65.0,2.0,2.0,quận 5
1.15,68.0,2.0,2.0,quận 5
1.35,69.0,2.0,2.0,quận 5
1.75,85.0,2.0,2.0,quận 5
1.95,80.0,2.0,2.0,quận 5
3.5,75.0,2.0,2.0,quận 5
3.68,80.0,2.0,2.0,quận 5
2.865,75.0,2.0,2.0,quận 5
1.51,90.0,3.0,2.0,quận 5
1.15,71.0,2.0,2.0,quận 5
1.505,61.0,2.0,2.0,quận 5
1.765,75.0,2.0,2.0,quận 5
2.35,75.0,2.0,2.0,quận 5
1.15,71.0,2.0,2.0,quận 5
1.62,74.0,2.0,2.0,quận 5
3.1,68.0,2.0,2.0,quận 5
4.3,86.0,2.0,2.0,quận 5
1.47,86.0,2.0,2.0,quận 5
3.5,100.0,2.0,2.0,quận 5
1.615,130.0,3.0,2.0,quận 5
1.535,62.0,2.0,2.0,quận 5
1.584,84.0,2.0,2.0,quận 5
1.643,80.0,2.0,2.0,quận 5
2.09,82.0,2.0,2.0,quận 5
2.3,86.0,2.0,2.0,quận 5
3.6,86.0,3.0,2.0,quận 5
4.399,86.0,2.0,2.0,quận 5
2.8,70.0,2.0,2.0,quận 5
1.53,70.0,2.0,2.0,quận 6
3.5,67.0,2.0,2.0,quận 6
4.85,90.0,2.0,2.0,quận 6
3.95,100.0,2.0,2.0,quận 6
1.285,86.0,2.0,2.0,quận 6
2.9,76.0,2.0,2.0,quận 6
2.9,81.0,2.0,2.0,quận 6
3.8,86.0,2.0,2.0,quận 6
1.6800000000000002,102.0,3.0,2.0,quận 6
2.1,65.0,2.0,2.0,quận 6
1.2,90.0,3.0,2.0,quận 6
1.37,102.0,3.0,2.0,quận 6
1.37,80.0,2.0,2.0,quận 6
1.54,74.0,2.0,2.0,quận 6
3.2,101.0,2.0,2.0,quận 6
3.25,83.0,2.0,2.0,quận 6
4.65,70.0,2.0,2.0,quận 6
1.69,65.0,2.0,2.0,quận 6
2.65,63.0,2.0,2.0,quận 6
1.06,65.0,2.0,2.0,quận 6
1.05,65.0,2.0,2.0,quận 6
1.05,65.0,2.0,2.0,quận 6
1.09,67.0,2.0,2.0,quận 6
1.06,60.0,2.0,2.0,quận 6
1.95,80.0,2.0,2.0,quận 6
1.65,95.0,2.0,2.0,quận 6
3.58,86.0,2.0,2.0,quận 6
3.85,97.0,2.0,2.0,quận 6
2.52,62.0,2.0,2.0,quận 6
2.5,64.0,2.0,2.0,quận 6
3.7,90.0,3.0,2.0,quận 6
1.399,61.0,2.0,2.0,quận 6
1.775,75.0,2.0,2.0,quận 6
13.9,107.0,3.0,2.0,quận 7
6.6,70.0,2.0,2.0,quận 7
9.5,110.0,3.0,2.0,quận 7
6.8,82.0,2.0,2.0,quận 7
6.6,70.0,2.0,2.0,quận 7
8.5,100.0,3.0,2.0,quận 7
5.2,65.0,2.0,2.0,quận 7
6.3,71.0,2.0,2.0,quận 7
0.017,80.0,2.0,2.0,quận 7
9.6,118.0,3.0,2.0,quận 7
6.8,82.0,2.0,2.0,quận 7
4.5,71.0,2.0,2.0,quận 7
6.799,82.0,2.0,2.0,quận 7
6.8,84.0,2.0,2.0,quận 7
7.9,79.0,2.0,2.0,quận 7
11.0,110.0,3.0,2.0,quận 7
12.0,110.0,3.0,2.0,quận 7
9.5,118.0,3.0,2.0,quận 7
12.0,115.0,3.0,2.0,quận 7
11.9,116.0,3.0,2.0,quận 7
11.8,120.0,3.0,2.0,quận 7
13.5,137.0,3.0,2.0,quận 7
12.5,130.0,3.0,2.0,quận 7
8.0,100.0,3.0,2.0,quận 7
1.705,68.0,2.0,2.0,quận 7
12.5,123.0,3.0,2.0,quận 7
1.77,91.0,3.0,2.0,quận 8
1.79,117.0,3.0,2.0,quận 8
1.88,74.0,2.0,2.0,quận 8
1.72,67.0,2.0,2.0,quận 8
1.485,85.0,3.0,2.0,quận 8
1.847,75.0,2.0,2.0,quận 8
2.145,100.0,3.0,2.0,quận 8
1.285,92.0,3.0,2.0,quận 8
3.05,92.0,3.0,2.0,quận 8
2.3,74.0,2.0,2.0,quận 8
2.445,74.0,2.0,2.0,quận 8
2.2,74.0,2.0,2.0,quận 8
1.95,74.0,2.0,2.0,quận 8
1.335,60.0,2.0,2.0,quận 8
3.55,81.0,2.0,2.0,quận 8
3.5,83.0,2.0,2.0,quận 8
3.35,86.0,2.0,2.0,quận 8
4.2,106.0,2.0,2.0,quận 8
3.5,83.0,2.0,2.0,quận 8
4.45,115.0,2.0,2.0,quận 8
3.4,78.0,2.0,2.0,quận 8
3.8,90.0,3.0,2.0,quận 8
4.5,115.0,2.0,2.0,quận 8
4.7,115.0,2.0,2.0,quận 8
4.4,115.0,2.0,2.0,quận 8
4.35,115.0,2.0,2.0,quận 8
4.5,115.0,2.0,2.0,quận 8
5.4,150.0,3.0,2.0,quận 8
6.0,150.0,3.0,2.0,quận 8
4.5,115.0,2.0,2.0,quận 8
3.65,78.0,2.0,2.0,quận 8
4.4,115.0,2.0,2.0,quận 8
5.7,150.0,3.0,2.0,quận 8
5.5,150.0,3.0,2.0,quận 8
4.4,110.0,2.0,2.0,quận 8
3.7,82.0,2.0,2.0,quận 8
3.7,110.0,3.0,2.0,quận 8
3.8,82.0,2.0,2.0,quận 8
4.5,115.0,2.0,2.0,quận 8
6.2,150.0,3.0,2.0,quận 8
4.7,115.0,2.0,2.0,quận 8
4.65,115.0,2.0,2.0,quận 8
4.6,110.0,3.0,2.0,quận 8
5.75,150.0,3.0,2.0,quận 8
5.7,150.0,3.0,2.0,quận 8
1.55,85.0,3.0,2.0,quận 8
1.18,79.0,2.0,2.0,quận 8
1.45,70.0,2.0,2.0,quận 8
1.38,73.0,2.0,2.0,quận 8
1.65,71.0,2.0,2.0,quận 8
1.86,68.0,2.0,2.0,quận 8
1.18,75.0,2.0,2.0,quận 8
1.15,95.0,3.0,2.0,quận 8
1.72,73.0,2.0,2.0,quận 8
1.19,66.0,3.0,2.0,quận 8
1.49,95.0,3.0,2.0,quận 8
1.43,79.0,2.0,2.0,quận 8
3.6,79.0,2.0,2.0,quận 8
1.37,64.0,2.0,2.0,quận 9
3.5,68.0,2.0,2.0,quận 9
2.485,100.0,3.0,2.0,quận 9
2.75,72.0,2.0,2.0,quận 9
4.574,63.4,2.0,2.0,quận 9
2.35,59.0,2.0,2.0,quận 9
3.2,72.0,2.0,2.0,quận 9
3.15,73.0,2.0,2.0,quận 9
3.5,50.0,2.0,2.0,quận 9
4.3,112.0,3.0,2.0,quận 9
3.08,70.0,3.0,2.0,quận 9
1.125,59.0,2.0,2.0,quận 9
1.28,60.0,2.0,2.0,quận 9
1.86,50.0,2.0,2.0,quận 9
2.18,79.0,2.0,2.0,quận 9
1.6800000000000002,60.0,2.0,2.0,quận 9
2.65,67.0,2.0,2.0,quận 9
3.2,70.0,3.0,2.0,quận 9
1.999,56.0,2.0,2.0,quận 9
1.82,78.0,2.0,2.0,quận 10
3.85,85.0,2.0,2.0,quận 10
0.946,49.0,2.0,2.0,quận 10
1.305,60.5,2.0,2.0,quận 10
6.8,91.0,2.0,2.0,quận 10
5.0,73.0,2.0,2.0,quận 10
6.4,86.0,2.0,2.0,quận 10
6.1,86.0,2.0,2.0,quận 10
5.3,73.0,2.0,2.0,quận 10
4.5,60.0,2.0,2.0,quận 10
4.9,72.0,2.0,2.0,quận 10
5.27,73.0,2.0,2.0,quận 10
5.3,100.0,2.0,2.0,quận 10
5.0,101.0,3.0,2.0,quận 10
3.75,80.0,2.0,2.0,quận 10
7.2,108.0,2.0,2.0,quận 10
6.1,86.0,2.0,2.0,quận 10
5.15,73.0,2.0,2.0,quận 10
5.6,79.0,2.0,2.0,quận 10
6.7,86.0,2.0,2.0,quận 10
8.0,103.0,3.0,2.0,quận 10
5.15,73.0,2.0,2.0,quận 10
6.45,73.0,2.0,2.0,quận 10
7.88,108.0,3.0,2.0,quận 10
5.9,86.0,2.0,2.0,quận 10
5.9,108.0,2.0,2.0,quận 10
6.95,108.0,3.0,2.0,quận 10
6.5,86.0,2.0,2.0,quận 10
7.2,108.0,3.0,2.0,quận 10
7.7,103.0,3.0,2.0,quận 10
6.8,86.0,2.0,2.0,quận 10
4.7,71.0,2.0,2.0,quận 10
4.95,73.0,2.0,2.0,quận 10
5.8,86.0,2.0,2.0,quận 10
6.35,86.0,2.0,2.0,quận 10
6.05,86.0,2.0,2.0,quận 10
6.7,86.0,2.0,2.0,quận 10
5.0,78.0,2.0,2.0,quận 10
5.5,78.0,2.0,2.0,quận 10
5.8,72.0,2.0,2.0,quận 10
7.0,102.0,3.0,2.0,quận 10
5.0,79.0,2.0,2.0,quận 10
6.7,86.0,2.0,2.0,quận 10
5.15,73.0,2.0,2.0,quận 10
4.4,61.0,2.0,2.0,quận 10
6.65,86.0,2.0,2.0,quận 10
8.3,104.0,2.0,2.0,quận 10
7.3,86.0,2.0,2.0,quận 10
8.36,107.0,2.0,2.0,quận 10
5.0,79.0,2.0,2.0,quận 10
13.0,139.0,4.0,2.0,quận 10
8.0,108.0,3.0,2.0,quận 10
8.6,108.0,3.0,2.0,quận 10
8.0,107.0,3.0,2.0,quận 10
5.2,100.0,2.0,2.0,quận 10
3.8,80.0,2.0,2.0,quận 10
3.925,87.0,2.0,2.0,bình thạnh
1.405,70.0,2.0,2.0,bình thạnh
3.125,86.0,2.0,2.0,bình thạnh
3.12,90.0,2.0,2.0,bình thạnh
3.225,85.0,2.0,2.0,bình thạnh
3.805,106.0,3.0,2.0,bình thạnh
3.456,94.0,3.0,2.0,bình thạnh
4.158,83.0,2.0,2.0,bình thạnh
3.339,110.0,3.0,2.0,bình thạnh
3.205,126.0,3.0,2.0,bình thạnh
3.066,87.0,2.0,2.0,bình thạnh
3.165,80.0,2.0,2.0,bình thạnh
4.075,98.0,3.0,2.0,bình thạnh
3.35,75.0,2.0,2.0,bình thạnh
4.15,106.0,3.0,2.0,bình thạnh
3.99,70.0,2.0,2.0,bình thạnh
2.17,54.0,2.0,2.0,bình thạnh
2.2,55.0,2.0,2.0,bình thạnh
2.2,55.0,2.0,2.0,bình thạnh
2.0,50.0,2.0,2.0,bình thạnh
2.05,51.0,2.0,2.0,bình thạnh
1.96,49.0,2.0,2.0,bình thạnh
2.1,52.0,2.0,2.0,bình thạnh
2.05,51.0,2.0,2.0,bình thạnh
3.275,74.3,2.0,2.0,bình thạnh
1.36,67.0,2.0,2.0,bình thạnh
2.0,50.0,2.0,2.0,bình thạnh
2.5,62.0,2.0,2.0,bình thạnh
2.655,68.0,2.0,2.0,bình thạnh
1.665,72.0,2.0,2.0,bình thạnh
1.585,102.0,3.0,2.0,bình thạnh
3.56,98.0,2.0,2.0,bình thạnh
3.29,141.0,3.0,2.0,bình thạnh
2.6,67.0,2.0,2.0,bình thạnh
4.2,87.0,2.0,2.0,bình thạnh
2.7,60.0,2.0,2.0,bình thạnh
17.5,75.0,2.0,2.0,bình thạnh
15.2,110.0,2.0,2.0,bình thạnh
8.6,90.0,2.0,2.0,bình thạnh
2.0,58.0,2.0,2.0,bình thạnh
2.0,58.0,2.0,2.0,bình thạnh
16.8,106.0,2.0,2.0,bình thạnh
5.7,71.42,2.0,2.0,nhà bè
5.82,79.7,2.0,2.0,nhà bè
4.9,70.0,2.0,2.0,nhà bè
6.5,99.0,3.0,2.0,nhà bè
5.4,81.56,3.0,2.0,nhà bè
4.03,72.0,2.0,2.0,quận 7
4.8,65.3,2.0,2.0,nhà bè
5.2,71.32,2.0,2.0,nhà bè
7.2,105.0,1.0,2.0,nhà bè
4.6,70.0,2.0,2.0,nhà bè
3.4,70.0,2.0,2.0,nhà bè
4.9,95.0,3.0,2.0,nhà bè
6.9,95.0,2.0,2.0,nhà bè
4.1,75.0,2.0,2.0,nhà bè
3.6,71.42,2.0,2.0,nhà bè
3.5,74.77,2.0,2.0,nhà bè
4.5,75.0,2.0,2.0,nhà bè
7.16,86.57,3.0,2.0,quận 7
7.2,87.0,3.0,2.0,quận 7
6.5,94.81,3.0,2.0,quận 7
6.5,94.79,3.0,2.0,quận 7
6.5,95.28,3.0,2.0,quận 7
7.02,95.0,3.0,2.0,quận 7
5.3,66.57,2.0,2.0,quận 7
5.3,70.84,2.0,2.0,quận 7
5.3,74.0,2.0,2.0,quận 7
5.3,66.2,2.0,2.0,quận 7
5.3,72.7,2.0,2.0,quận 7
5.3,71.0,2.0,2.0,quận 7
5.3,77.4,2.0,2.0,quận 7
5.3,67.64,2.0,2.0,quận 7
5.3,75.3,2.0,2.0,quận 7
5.3,67.0,2.0,2.0,quận 7
5.3,70.0,2.0,2.0,quận 7
5.3,66.81,2.0,2.0,quận 7
5.3,70.0,2.0,2.0,quận 7
5.3,69.6,2.0,2.0,quận 7
5.3,66.57,2.0,2.0,quận 7
5.3,75.3,2.0,2.0,quận 7
5.39,66.82,2.0,2.0,quận 7
5.4,65.3,2.0,2.0,quận 7
5.49,70.0,2.0,2.0,quận 7
5.5,71.0,2.0,2.0,quận 7
5.4,67.2,2.0,2.0,quận 7
5.4,64.3,2.0,2.0,quận 7
5.4,66.2,2.0,2.0,quận 7
5.4,65.96,2.0,2.0,quận 7
5.4,68.0,2.0,2.0,quận 7
7.8,96.0,3.0,2.0,quận 2
8.9,96.0,3.0,2.0,quận 2
5.38,98.11,3.0,2.0,nhà bè
5.5,103.96,3.0,2.0,nhà bè
5.5,93.0,3.0,2.0,nhà bè
5.5,93.32,3.0,2.0,nhà bè
6.5,92.42,3.0,2.0,nhà bè
3.7,66.0,2.0,2.0,quận 7
4.95,86.0,3.0,2.0,quận 7
3.7,69.19,2.0,2.0,quận 7
3.5,66.0,2.0,2.0,quận 7
3.7,66.66,2.0,2.0,quận 7
3.7,66.66,2.0,2.0,quận 7
3.7,73.0,2.0,2.0,quận 7
3.7,73.49,2.0,2.0,quận 7
3.7,73.49,2.0,2.0,quận 7
3.7,73.49,2.0,2.0,quận 7
3.5,67.37,2.0,2.0,quận 7
3.9,74.0,2.0,2.0,quận 7
3.7,66.66,2.0,2.0,quận 7
3.7,66.66,2.0,2.0,quận 7
3.6,66.66,2.0,2.0,quận 7
3.7,69.19,2.0,2.0,quận 7
3.7,66.66,2.0,2.0,quận 7
3.7,66.66,2.0,2.0,quận 7
3.7,69.19,2.0,2.0,quận 7
3.7,67.61,2.0,2.0,quận 7
3.05,65.0,2.0,2.0,quận 2
3.05,60.0,2.0,2.0,quận 2
4.4,70.0,2.0,2.0,nhà bè
4.4,69.16,2.0,2.0,nhà bè
4.4,69.18,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,69.18,2.0,2.0,nhà bè
4.4,70.45,2.0,2.0,nhà bè
4.2,69.16,2.0,2.0,nhà bè
4.3,69.42,2.0,2.0,nhà bè
4.4,69.16,2.0,2.0,nhà bè
4.4,70.45,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,70.96,2.0,2.0,nhà bè
4.4,70.45,2.0,2.0,nhà bè
4.4,71.03,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,69.5,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,69.11,2.0,2.0,nhà bè
4.4,70.96,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,69.16,2.0,2.0,nhà bè
4.4,69.36,2.0,2.0,nhà bè
4.4,70.45,2.0,2.0,nhà bè
4.4,71.0,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,70.68,2.0,2.0,nhà bè
5.2,71.03,2.0,2.0,nhà bè
5.4,95.0,3.0,2.0,nhà bè
5.4,83.0,3.0,2.0,nhà bè
5.2,70.0,2.0,2.0,nhà bè
5.0,71.0,1.0,2.0,nhà bè
4.9,69.5,2.0,2.0,nhà bè
4.7,69.19,2.0,2.0,nhà bè
4.7,70.96,2.0,2.0,nhà bè
4.8,69.5,2.0,2.0,nhà bè
4.4,69.19,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,70.0,2.0,2.0,nhà bè
4.4,69.15,2.0,2.0,nhà bè
4.5,69.19,2.0,2.0,nhà bè
4.5,70.0,2.0,2.0,nhà bè
5.3,70.61,2.0,2.0,nhà bè
4.5,70.68,2.0,2.0,nhà bè
7.5,92.0,2.0,2.0,quận 7
5.3,83.42,3.0,2.0,nhà bè
2.39,59.0,2.0,2.0,bình chánh
9.6,86.0,3.0,2.0,quận 2
7.3,100.0,3.0,2.0,quận 9
2.2,60.0,2.0,2.0,quận 2
4.65,71.3,2.0,2.0,nhà bè
9.1,84.66,2.0,2.0,quận 2
9.5,88.0,2.0,2.0,quận 2
12.8,124.0,3.0,2.0,quận 2
7.5,71.42,2.0,2.0,nhà bè
21.0,105.0,3.0,2.0,quận 1
4.7,93.0,2.0,2.0,quận 9
5.7,108.0,3.0,2.0,quận 9
5.9,108.0,3.0,2.0,quận 9
17.5,69.0,2.0,2.0,quận 2
17.5,70.0,2.0,2.0,quận 2
18.0,102.0,3.0,2.0,quận 2
19.2,69.0,2.0,2.0,quận 2
17.5,83.0,2.0,2.0,quận 2
2.75,69.0,2.0,2.0,quận 9
15.9,102.0,2.0,2.0,quận 2
4.8,92.0,3.0,2.0,quận 9
3.5,82.0,3.0,2.0,quận 9
4.4,92.0,3.0,2.0,quận 9
4.6,92.0,3.0,2.0,quận 9
5.0,92.0,3.0,2.0,quận 9
4.85,92.0,3.0,2.0,quận 9
5.0,103.0,3.0,2.0,quận 9
5.0,103.0,3.0,2.0,quận 9
7.8,70.0,2.0,2.0,quận 2
8.8,112.0,3.0,2.0,quận 2
14.5,96.0,3.0,2.0,bình thạnh
15.6,86.0,2.0,2.0,quận 2
15.7,86.0,2.0,2.0,quận 2
12.75,83.6,2.0,2.0,quận 2
17.0,71.0,2.0,2.0,quận 2
2.75,69.0,2.0,2.0,quận 9
7.5,70.2,2.0,2.0,bình thạnh
8.6,76.8,2.0,2.0,bình thạnh
9.0,87.0,2.0,2.0,bình thạnh
5.5,73.0,2.0,2.0,quận 9
12.5,117.0,3.0,2.0,quận 2
14.7,137.0,3.0,2.0,quận 2
12.8,118.0,3.0,2.0,quận 2
21.5,77.0,2.0,2.0,quận 2
19.5,71.0,2.0,2.0,quận 2
20.6,80.0,2.0,2.0,quận 2
15.5,108.0,3.0,2.0,bình thạnh
15.9,108.0,3.0,2.0,bình thạnh
10.0,89.0,2.0,2.0,quận 2
15.0,85.37,2.0,2.0,quận 2
4.9,105.7,3.0,2.0,quận 9
14.0,115.0,3.0,2.0,bình thạnh
13.1,116.0,3.0,2.0,bình thạnh
10.8,112.0,2.0,2.0,quận 2
2.65,69.2,2.0,2.0,quận 9
14.0,108.7,3.0,2.0,bình thạnh
9.6,88.0,2.0,2.0,quận 2
3.1,69.0,2.0,2.0,quận 9
4.7,75.0,2.0,2.0,quận 9
3.9,67.4,2.0,2.0,quận 9
2.85,82.0,3.0,2.0,quận 9
3.8,71.45,2.0,2.0,quận 9
10.9,93.0,3.0,2.0,quận 2
2.75,69.0,2.0,2.0,quận 9
10.25,80.3,2.0,2.0,quận 2
9.0,75.84,2.0,2.0,quận 2
3.6,69.0,2.0,2.0,quận 9
4.65,67.32,2.0,2.0,quận 9
4.44,70.0,2.0,2.0,quận 7
4.3,67.0,2.0,2.0,tân phú
6.35,59.0,2.0,2.0,quận 2
7.1,65.0,2.0,2.0,quận 2
4.8,71.42,2.0,2.0,nhà bè
9.0,90.0,2.0,2.0,quận 2
13.8,117.0,3.0,2.0,quận 2
4.8,79.8,2.0,2.0,quận 9
12.0,103.4,3.0,2.0,quận 2
4.35,75.0,2.0,2.0,quận 9
4.35,74.0,2.0,2.0,quận 9
3.25,69.0,2.0,2.0,quận 9
3.28,69.0,2.0,2.0,quận 9
4.5,81.5,3.0,2.0,quận 9
4.2,74.15,2.0,2.0,quận 9
17.5,80.9,2.0,2.0,quận 2
11.11,80.0,2.0,2.0,bình thạnh
5.5,92.5,2.0,2.0,tân phú
5.4,92.0,3.0,2.0,quận 9
7.17,65.0,2.0,2.0,quận 2
7.35,69.0,2.0,2.0,quận 2
7.0,72.0,2.0,2.0,quận 2
9.18,100.0,3.0,2.0,quận 9
13.6,119.0,3.0,2.0,quận 2
9.2,90.0,2.0,2.0,quận 2
13.0,119.0,3.0,2.0,quận 2
10.0,98.0,2.0,2.0,quận 2
13.0,94.0,3.0,2.0,bình thạnh
12.2,95.0,3.0,2.0,bình thạnh
11.3,111.0,3.0,2.0,bình thạnh
13.2,116.0,3.0,2.0,bình thạnh
9.25,77.1,2.0,2.0,quận 2
11.9,108.7,3.0,2.0,bình thạnh
16.6,126.0,3.0,2.0,bình thạnh
13.9,114.4,3.0,2.0,bình thạnh
13.5,116.0,3.0,2.0,bình thạnh
13.5,100.0,3.0,2.0,bình thạnh
15.0,98.3,3.0,2.0,bình thạnh
9.8,75.0,2.0,2.0,quận 2
15.7,104.0,3.0,2.0,quận 2
9.71,71.67,2.0,2.0,quận 2
7.9,73.0,2.0,2.0,quận 2
11.8,119.0,3.0,2.0,quận 2
6.7,89.0,2.0,2.0,quận 2
10.8,112.0,2.0,2.0,quận 2
12.0,117.93,2.0,2.0,quận 2
6.0,68.0,2.0,2.0,quận 2
6.0,65.8,2.0,2.0,quận 2
13.5,109.0,2.0,2.0,bình thạnh
7.2,82.0,2.0,2.0,bình thạnh
10.8,116.0,3.0,2.0,bình thạnh
10.8,106.0,3.0,2.0,bình thạnh
11.3,108.0,3.0,2.0,bình thạnh
12.0,106.0,3.0,2.0,bình thạnh
13.1,123.0,3.0,2.0,bình thạnh
6.5,87.0,2.0,2.0,quận 2
11.8,117.0,3.0,2.0,quận 2
15.9,136.0,3.0,2.0,bình thạnh
2.95,69.0,2.0,2.0,quận 9
6.75,87.0,2.0,2.0,quận 2
2.48,67.0,2.0,2.0,quận 9
2.75,59.0,2.0,2.0,quận 9
2.88,65.5,2.0,2.0,quận 9
9.5,123.0,3.0,2.0,quận 2
10.0,106.0,3.0,2.0,quận 2
9.39,103.0,2.0,2.0,quận 2
9.5,110.0,3.0,2.0,quận 2
17.3,75.0,2.0,2.0,quận 2
17.8,79.0,2.0,2.0,quận 1
13.0,98.0,2.0,2.0,bình thạnh
2.8,61.4,2.0,2.0,quận 9
4.4,75.0,2.0,2.0,quận 9
3.9,82.0,3.0,2.0,quận 9
3.0,59.2,2.0,2.0,quận 9
2.78,59.0,2.0,2.0,quận 9
3.2,69.2,2.0,2.0,quận 9
2.7,59.2,2.0,2.0,quận 9
2.68,69.3,2.0,2.0,quận 9
2.9,59.0,2.0,2.0,quận 9
3.2,59.2,2.0,2.0,quận 9
4.5,82.3,3.0,2.0,quận 9
4.5,82.3,3.0,2.0,quận 9
8.0,80.0,2.0,2.0,bình thạnh
7.5,79.1,2.0,2.0,bình thạnh
2.75,70.0,2.0,2.0,quận 9
2.7,69.2,2.0,2.0,quận 9
2.7,69.0,2.0,2.0,quận 9
2.65,69.3,2.0,2.0,quận 9
3.99,72.0,2.0,2.0,quận 9
9.7,75.2,2.0,2.0,quận 2
4.65,71.42,2.0,2.0,nhà bè
8.05,74.0,2.0,2.0,quận 2
2.9,69.0,2.0,2.0,quận 9
4.3,63.0,2.0,2.0,quận 9
8.19,96.98,3.0,2.0,quận 9
5.56,71.89,2.0,2.0,quận 9
8.34,95.66,3.0,2.0,quận 9
5.4,71.86,2.0,2.0,quận 9
14.0,94.0,3.0,2.0,quận 1
4.28,70.61,2.0,2.0,quận 9
8.5,72.31,2.0,2.0,quận 9
6.7,72.86,2.0,2.0,quận 9
6.7,99.38,3.0,2.0,quận 9
7.5,99.0,3.0,2.0,quận 9
5.7,74.0,2.0,2.0,quận 9
3.2,69.0,2.0,2.0,quận 9
5.2,81.5,3.0,2.0,quận 9
2.55,67.6,2.0,2.0,quận 9
5.0,76.0,3.0,2.0,quận 9
2.75,69.0,2.0,2.0,quận 9
9.0,99.37,3.0,2.0,quận 9
5.2,70.0,2.0,2.0,quận 9
4.64,73.52,2.0,2.0,quận 9
4.3,71.67,2.0,2.0,quận 9
6.92,96.45,3.0,2.0,quận 9
2.85,69.0,2.0,2.0,quận 9
3.25,69.0,2.0,2.0,quận 9
3.1,69.2,2.0,2.0,quận 9
3.0,69.2,2.0,2.0,quận 9
4.35,93.0,2.0,2.0,quận 9
3.35,69.2,2.0,2.0,quận 9
4.85,70.62,2.0,2.0,quận 9
6.0,74.0,2.0,2.0,quận 9
4.0,74.39,2.0,2.0,quận 9
5.5,76.15,2.0,2.0,quận 9
5.2,67.32,2.0,2.0,quận 9
6.2,96.45,3.0,2.0,quận 9
4.52,74.4,2.0,2.0,quận 9
8.6,97.43,3.0,2.0,quận 9
4.5,71.67,2.0,2.0,quận 9
4.4,74.0,2.0,2.0,quận 9
7.78,97.0,3.0,2.0,quận 9
4.5,70.0,2.0,2.0,quận 9
4.1,71.67,2.0,2.0,quận 9
5.2,73.91,2.0,2.0,quận 9
5.02,72.05,2.0,2.0,quận 9
5.1,72.0,2.0,2.0,quận 9
5.0,74.68,2.0,2.0,quận 9
6.7,97.5,3.0,2.0,quận 9
15.0,84.0,2.0,2.0,quận 2
6.85,75.0,2.0,2.0,quận 2
4.5,73.93,2.0,2.0,quận 9
7.0,100.0,3.0,2.0,quận 9
5.3,67.0,2.0,2.0,quận 9
2.6,67.5,2.0,2.0,quận 9
4.4,67.6,2.0,2.0,quận 9
4.3,72.18,2.0,2.0,quận 9
5.5,74.36,2.0,2.0,quận 9
4.9,81.5,3.0,2.0,quận 9
4.5,93.0,3.0,2.0,quận 9
8.4,76.8,2.0,2.0,quận 2
8.5,75.4,2.0,2.0,quận 2
3.2,67.8,2.0,2.0,quận 9
13.0,94.0,2.0,2.0,quận 2
5.7,67.0,2.0,2.0,quận 9
3.5,82.4,3.0,2.0,quận 9
3.5,69.0,2.0,2.0,quận 9
3.09,81.3,3.0,2.0,quận 9
8.4,71.7,2.0,2.0,quận 2
4.15,74.0,2.0,2.0,quận 9
16.52,71.0,2.0,2.0,quận 2
18.0,80.0,2.0,2.0,quận 2
8.17,77.1,2.0,2.0,quận 2
10.8,96.4,3.0,2.0,quận 2
7.8,71.7,2.0,2.0,quận 2
7.0,71.7,2.0,2.0,quận 2
7.8,71.7,2.0,2.0,quận 2
7.5,74.2,2.0,2.0,quận 2
8.5,76.8,2.0,2.0,quận 2
8.4,72.6,2.0,2.0,quận 2
11.0,96.4,3.0,2.0,quận 2
8.8,72.6,2.0,2.0,quận 2
7.25,71.7,2.0,2.0,quận 2
7.8,71.7,2.0,2.0,quận 2
7.8,71.7,2.0,2.0,quận 2
3.91,89.12,3.0,2.0,thủ đức
4.2,80.0,3.0,2.0,thủ đức
3.59,80.0,3.0,2.0,thủ đức
5.0,103.6,3.0,2.0,quận 9
7.8,73.2,2.0,2.0,quận 2
